Time,Actual ERPM (2)
s,
,
,
61.71,38468
61.72,38468
61.73,38468
61.74,38468
61.75,38468
61.76,38468
61.77,38468
61.78,39100
61.79,39100
61.8,39100
61.81,39100
61.82,39100
61.83,39100
61.84,39100
61.85,39100
61.86,39100
61.87,39100
61.88,40301
61.89,40301
61.9,40301
61.91,40301
61.92,40301
61.93,40301
61.94,40301
61.95,40301
61.96,40301
61.97,40301
61.98,41956
61.99,41956
62,41956
62.01,41956
62.02,41956
62.03,41956
62.04,41956
62.05,41956
62.06,41956
62.07,41956
62.08,40469
62.09,40469
62.1,40469
62.11,40469
62.12,40469
62.13,40469
62.14,40469
62.15,40469
62.16,40469
62.17,40469
62.18,39250
62.19,39250
62.2,39250
62.21,39250
62.22,39250
62.23,39250
62.24,39250
62.25,39250
62.26,39250
62.27,39250
62.28,38761
62.29,38761
62.3,38761
62.31,38761
62.32,38761
62.33,38761
62.34,38761
62.35,38761
62.36,38761
62.37,38761
62.38,38878
62.39,38878
62.4,38878
62.41,38878
62.42,38878
62.43,38878
62.44,38878
62.45,38878
62.46,38878
62.47,38878
62.48,39182
62.49,39182
62.5,39182
62.51,39182
62.52,39182
62.53,39182
62.54,39182
62.55,39182
62.56,39182
62.57,39182
62.58,40043
62.59,40043
62.6,40043
62.61,40043
62.62,40043
62.63,40043
62.64,40043
62.65,40043
62.66,40043
62.67,40043
62.68,41102
62.69,41102
62.7,41102
62.71,41102
62.72,41102
62.73,41102
62.74,41102
62.75,41102
62.76,41102
62.77,41102
62.78,42235
62.79,42235
62.8,42235
62.81,42235
62.82,42235
62.83,42235
62.84,42235
62.85,42235
62.86,42235
62.87,42235
62.88,41450
62.89,41450
62.9,41450
62.91,41450
62.92,41450
62.93,41450
62.94,41450
62.95,41450
62.96,41450
62.97,41450
62.98,41600
62.99,41600
63,41600
63.01,41600
63.02,41600
63.03,41600
63.04,41600
63.05,41600
63.06,41600
63.07,41600
63.08,41669
63.09,41669
63.1,41669
63.11,41669
63.12,41669
63.13,41669
63.14,41669
63.15,41669
63.16,41669
63.17,41669
63.18,42029
63.19,42029
63.2,42029
63.21,42029
63.22,42029
63.23,42029
63.24,42029
63.25,42029
63.26,42029
63.27,42029
63.28,40850
63.29,40850
63.3,40850
63.31,40850
63.32,40850
63.33,40850
63.34,40850
63.35,40850
63.36,40850
63.37,40850
63.38,38604
63.39,38604
63.4,38604
63.41,38604
63.42,38604
63.43,38604
63.44,38604
63.45,38604
63.46,38604
63.47,38604
63.48,35824
63.49,35824
63.5,35824
63.51,35824
63.52,35824
63.53,35824
63.54,35824
63.55,35824
63.56,35824
63.57,35824
63.58,33824
63.59,33824
63.6,33824
63.61,33824
63.62,33824
63.63,33824
63.64,33824
63.65,33824
63.66,33824
63.67,33824
63.68,31571
63.69,31571
63.7,31571
63.71,31571
63.72,31571
63.73,31571
63.74,31571
63.75,31571
63.76,31571
63.77,31571
63.78,28959
63.79,28959
63.8,28959
63.81,28959
63.82,28959
63.83,28959
63.84,28959
63.85,28959
63.86,28959
63.87,28959
63.88,28257
63.89,28257
63.9,28257
63.91,28257
63.92,28257
63.93,28257
63.94,28257
63.95,28257
63.96,28257
63.97,28257
63.98,28648
63.99,28648
64,28648
64.01,28648
64.02,28648
64.03,28648
64.04,28648
64.05,28648
64.06,28648
64.07,28648
64.08,31851
64.09,31851
64.1,31851
64.11,31851
64.12,31851
64.13,31851
64.14,31851
64.15,31851
64.16,31851
64.17,31851
64.18,32222
64.19,32222
64.2,32222
64.21,32222
64.22,32222
64.23,32222
64.24,32222
64.25,32222
64.26,32222
64.27,32222
64.28,32837
64.29,32837
64.3,32837
64.31,32837
64.32,32837
64.33,32837
64.34,32837
64.35,32837
64.36,32837
64.37,32837
64.38,32813
64.39,32813
64.4,32813
64.41,32813
64.42,32813
64.43,32813
64.44,32813
64.45,32813
64.46,32813
64.47,32813
64.48,32641
64.49,32641
64.5,32641
64.51,32641
64.52,32641
64.53,32641
64.54,32641
64.55,32641
64.56,32641
64.57,32641
64.58,33109
64.59,33109
64.6,33109
64.61,33109
64.62,33109
64.63,33109
64.64,33109
64.65,33109
64.66,33109
64.67,33109
64.68,33703
64.69,33703
64.7,33703
64.71,33703
64.72,33703
64.73,33703
64.74,33703
64.75,33703
64.76,33703
64.77,33703
64.78,33472
64.79,33472
64.8,33472
64.81,33472
64.82,33472
64.83,33472
64.84,33472
64.85,33472
64.86,33472
64.87,33472
64.88,32622
64.89,32622
64.9,32622
64.91,32622
64.92,32622
64.93,32622
64.94,32622
64.95,32622
64.96,32622
64.97,32622
64.98,32056
64.99,32056
65,32056
65.01,32056
65.02,32056
65.03,32056
65.04,32056
65.05,32056
65.06,32056
65.07,32056
65.08,32161
65.09,32161
65.1,32161
65.11,32161
65.12,32161
65.13,32161
65.14,32161
65.15,32161
65.16,32161
65.17,32161
65.18,32379
65.19,32379
65.2,32379
65.21,32379
65.22,32379
65.23,32379
65.24,32379
65.25,32379
65.26,32379
65.27,32379
65.28,33153
65.29,33153
65.3,33153
65.31,33153
65.32,33153
65.33,33153
65.34,33153
65.35,33153
65.36,33153
65.37,33153
65.38,33400
65.39,33400
65.4,33400
65.41,33400
65.42,33400
65.43,33400
65.44,33400
65.45,33400
65.46,33400
65.47,33400
65.48,33408
65.49,33408
65.5,33408
65.51,33408
65.52,33408
65.53,33408
65.54,33408
65.55,33408
65.56,33408
65.57,33408
65.58,33036
65.59,33036
65.6,33036
65.61,33036
65.62,33036
65.63,33036
65.64,33036
65.65,33036
65.66,33036
65.67,33036
65.68,33177
65.69,33177
65.7,33177
65.71,33177
65.72,33177
65.73,33177
65.74,33177
65.75,33177
65.76,33177
65.77,33177
65.78,33371
65.79,33371
65.8,33371
65.81,33371
65.82,33371
65.83,33371
65.84,33371
65.85,33371
65.86,33371
65.87,33371
65.88,33543
65.89,33543
65.9,33543
65.91,33543
65.92,33543
65.93,33543
65.94,33543
65.95,33543
65.96,33543
65.97,33543
65.98,34090
65.99,34090
66,34090
66.01,34090
66.02,34090
66.03,34090
66.04,34090
66.05,34090
66.06,34090
66.07,34090
66.08,34831
66.09,34831
66.1,34831
66.11,34831
66.12,34831
66.13,34831
66.14,34831
66.15,34831
66.16,34831
66.17,34831
66.18,34260
66.19,34260
66.2,34260
66.21,34260
66.22,34260
66.23,34260
66.24,34260
66.25,34260
66.26,34260
66.27,34260
66.28,34335
66.29,34335
66.3,34335
66.31,34335
66.32,34335
66.33,34335
66.34,34335
66.35,34335
66.36,34335
66.37,34335
66.38,34369
66.39,34369
66.4,34369
66.41,34369
66.42,34369
66.43,34369
66.44,34369
66.45,34369
66.46,34369
66.47,34369
66.48,34153
66.49,34153
66.5,34153
66.51,34153
66.52,34153
66.53,34153
66.54,34153
66.55,34153
66.56,34153
66.57,34153
66.58,34257
66.59,34257
66.6,34257
66.61,34257
66.62,34257
66.63,34257
66.64,34257
66.65,34257
66.66,34257
66.67,34257
66.68,34010
66.69,34010
66.7,34010
66.71,34010
66.72,34010
66.73,34010
66.74,34010
66.75,34010
66.76,34010
66.77,34010
66.78,35035
66.79,35035
66.8,35035
66.81,35035
66.82,35035
66.83,35035
66.84,35035
66.85,35035
66.86,35035
66.87,35035
66.88,35862
66.89,35862
66.9,35862
66.91,35862
66.92,35862
66.93,35862
66.94,35862
66.95,35862
66.96,35862
66.97,35862
66.98,35977
66.99,35977
67,35977
67.01,35977
67.02,35977
67.03,35977
67.04,35977
67.05,35977
67.06,35977
67.07,35977
67.08,36774
67.09,36774
67.1,36774
67.11,36774
67.12,36774
67.13,36774
67.14,36774
67.15,36774
67.16,36774
67.17,36774
67.18,38005
67.19,38005
67.2,38005
67.21,38005
67.22,38005
67.23,38005
67.24,38005
67.25,38005
67.26,38005
67.27,38005
67.28,36913
67.29,36913
67.3,36913
67.31,36913
67.32,36913
67.33,36913
67.34,36913
67.35,36913
67.36,36913
67.37,36913
67.38,38874
67.39,38874
67.4,38874
67.41,38874
67.42,38874
67.43,38874
67.44,38874
67.45,38874
67.46,38874
67.47,38874
67.48,38723
67.49,38723
67.5,38723
67.51,38723
67.52,38723
67.53,38723
67.54,38723
67.55,38723
67.56,38723
67.57,38723
67.58,35676
67.59,35676
67.6,35676
67.61,35676
67.62,35676
67.63,35676
67.64,35676
67.65,35676
67.66,35676
67.67,35676
67.68,36351
67.69,36351
67.7,36351
67.71,36351
67.72,36351
67.73,36351
67.74,36351
67.75,36351
67.76,36351
67.77,36351
67.78,37324
67.79,37324
67.8,37324
67.81,37324
67.82,37324
67.83,37324
67.84,37324
67.85,37324
67.86,37324
67.87,37324
67.88,34908
67.89,34908
67.9,34908
67.91,34908
67.92,34908
67.93,34908
67.94,34908
67.95,34908
67.96,34908
67.97,34908
67.98,34319
67.99,34319
68,34319
68.01,34319
68.02,34319
68.03,34319
68.04,34319
68.05,34319
68.06,34319
68.07,34319
68.08,34386
68.09,34386
68.1,34386
68.11,34386
68.12,34386
68.13,34386
68.14,34386
68.15,34386
68.16,34386
68.17,34386
68.18,34550
68.19,34550
68.2,34550
68.21,34550
68.22,34550
68.23,34550
68.24,34550
68.25,34550
68.26,34550
68.27,34550
68.28,34468
68.29,34468
68.3,34468
68.31,34468
68.32,34468
68.33,34468
68.34,34468
68.35,34468
68.36,34468
68.37,34468
68.38,34081
68.39,34081
68.4,34081
68.41,34081
68.42,34081
68.43,34081
68.44,34081
68.45,34081
68.46,34081
68.47,34081
68.48,33733
68.49,33733
68.5,33733
68.51,33733
68.52,33733
68.53,33733
68.54,33733
68.55,33733
68.56,33733
68.57,33733
68.58,33198
68.59,33198
68.6,33198
68.61,33198
68.62,33198
68.63,33198
68.64,33198
68.65,33198
68.66,33198
68.67,33198
68.68,32502
68.69,32502
68.7,32502
68.71,32502
68.72,32502
68.73,32502
68.74,32502
68.75,32502
68.76,32502
68.77,32502
68.78,31680
68.79,31680
68.8,31680
68.81,31680
68.82,31680
68.83,31680
68.84,31680
68.85,31680
68.86,31680
68.87,31680
68.88,31030
68.89,31030
68.9,31030
68.91,31030
68.92,31030
68.93,31030
68.94,31030
68.95,31030
68.96,31030
68.97,31030
68.98,30305
68.99,30305
69,30305
69.01,30305
69.02,30305
69.03,30305
69.04,30305
69.05,30305
69.06,30305
69.07,30305
69.08,30020
69.09,30020
69.1,30020
69.11,30020
69.12,30020
69.13,30020
69.14,30020
69.15,30020
69.16,30020
69.17,30020
69.18,29926
69.19,29926
69.2,29926
69.21,29926
69.22,29926
69.23,29926
69.24,29926
69.25,29926
69.26,29926
69.27,29926
69.28,29734
69.29,29734
69.3,29734
69.31,29734
69.32,29734
69.33,29734
69.34,29734
69.35,29734
69.36,29734
69.37,29734
69.38,28919
69.39,28919
69.4,28919
69.41,28919
69.42,28919
69.43,28919
69.44,28919
69.45,28919
69.46,28919
69.47,28919
69.48,27775
69.49,27775
69.5,27775
69.51,27775
69.52,27775
69.53,27775
69.54,27775
69.55,27775
69.56,27775
69.57,27775
69.58,27389
69.59,27389
69.6,27389
69.61,27389
69.62,27389
69.63,27389
69.64,27389
69.65,27389
69.66,27389
69.67,27389
69.68,27308
69.69,27308
69.7,27308
69.71,27308
69.72,27308
69.73,27308
69.74,27308
69.75,27308
69.76,27308
69.77,27308
69.78,28780
69.79,28780
69.8,28780
69.81,28780
69.82,28780
69.83,28780
69.84,28780
69.85,28780
69.86,28780
69.87,28780
69.88,29862
69.89,29862
69.9,29862
69.91,29862
69.92,29862
69.93,29862
69.94,29862
69.95,29862
69.96,29862
69.97,29862
69.98,31139
69.99,31139
70,31139
70.01,31139
70.02,31139
70.03,31139
70.04,31139
70.05,31139
70.06,31139
70.07,31139
70.08,29206
70.09,29206
70.1,29206
70.11,29206
70.12,29206
70.13,29206
70.14,29206
70.15,29206
70.16,29206
70.17,29206
70.18,28856
70.19,28856
70.2,28856
70.21,28856
70.22,28856
70.23,28856
70.24,28856
70.25,28856
70.26,28856
70.27,28856
70.28,28824
70.29,28824
70.3,28824
70.31,28824
70.32,28824
70.33,28824
70.34,28824
70.35,28824
70.36,28824
70.37,28824
70.38,28944
70.39,28944
70.4,28944
70.41,28944
70.42,28944
70.43,28944
70.44,28944
70.45,28944
70.46,28944
70.47,28944
70.48,29088
70.49,29088
70.5,29088
70.51,29088
70.52,29088
70.53,29088
70.54,29088
70.55,29088
70.56,29088
70.57,29088
70.58,29144
70.59,29144
70.6,29144
70.61,29144
70.62,29144
70.63,29144
70.64,29144
70.65,29144
70.66,29144
70.67,29144
70.68,29455
70.69,29455
70.7,29455
70.71,29455
70.72,29455
70.73,29455
70.74,29455
70.75,29455
70.76,29455
70.77,29455
70.78,29431
70.79,29431
70.8,29431
70.81,29431
70.82,29431
70.83,29431
70.84,29431
70.85,29431
70.86,29431
70.87,29431
70.88,29497
70.89,29497
70.9,29497
70.91,29497
70.92,29497
70.93,29497
70.94,29497
70.95,29497
70.96,29497
70.97,29497
70.98,29570
70.99,29570
71,29570
71.01,29570
71.02,29570
71.03,29570
71.04,29570
71.05,29570
71.06,29570
71.07,29570
71.08,29693
71.09,29693
71.1,29693
71.11,29693
71.12,29693
71.13,29693
71.14,29693
71.15,29693
71.16,29693
71.17,29693
71.18,29792
71.19,29792
71.2,29792
71.21,29792
71.22,29792
71.23,29792
71.24,29792
71.25,29792
71.26,29792
71.27,29792
71.28,30614
71.29,30614
71.3,30614
71.31,30614
71.32,30614
71.33,30614
71.34,30614
71.35,30614
71.36,30614
71.37,30614
71.38,31256
71.39,31256
71.4,31256
71.41,31256
71.42,31256
71.43,31256
71.44,31256
71.45,31256
71.46,31256
71.47,31256
71.48,31691
71.49,31691
71.5,31691
71.51,31691
71.52,31691
71.53,31691
71.54,31691
71.55,31691
71.56,31691
71.57,31691
71.58,31375
71.59,31375
71.6,31375
71.61,31375
71.62,31375
71.63,31375
71.64,31375
71.65,31375
71.66,31375
71.67,31375
71.68,31297
71.69,31297
71.7,31297
71.71,31297
71.72,31297
71.73,31297
71.74,31297
71.75,31297
71.76,31297
71.77,31297
71.78,32133
71.79,32133
71.8,32133
71.81,32133
71.82,32133
71.83,32133
71.84,32133
71.85,32133
71.86,32133
71.87,32133
71.88,31143
71.89,31143
71.9,31143
71.91,31143
71.92,31143
71.93,31143
71.94,31143
71.95,31143
71.96,31143
71.97,31143
71.98,31167
71.99,31167
72,31167
72.01,31167
72.02,31167
72.03,31167
72.04,31167
72.05,31167
72.06,31167
72.07,31167
72.08,31465
72.09,31465
72.1,31465
72.11,31465
72.12,31465
72.13,31465
72.14,31465
72.15,31465
72.16,31465
72.17,31465
72.18,32048
72.19,32048
72.2,32048
72.21,32048
72.22,32048
72.23,32048
72.24,32048
72.25,32048
72.26,32048
72.27,32048
72.28,32505
72.29,32505
72.3,32505
72.31,32505
72.32,32505
72.33,32505
72.34,32505
72.35,32505
72.36,32505
72.37,32505
72.38,32859
72.39,32859
72.4,32859
72.41,32859
72.42,32859
72.43,32859
72.44,32859
72.45,32859
72.46,32859
72.47,32859
72.48,33312
72.49,33312
72.5,33312
72.51,33312
72.52,33312
72.53,33312
72.54,33312
72.55,33312
72.56,33312
72.57,33312
72.58,33330
72.59,33330
72.6,33330
72.61,33330
72.62,33330
72.63,33330
72.64,33330
72.65,33330
72.66,33330
72.67,33330
72.68,33541
72.69,33541
72.7,33541
72.71,33541
72.72,33541
72.73,33541
72.74,33541
72.75,33541
72.76,33541
72.77,33541
72.78,33999
72.79,33999
72.8,33999
72.81,33999
72.82,33999
72.83,33999
72.84,33999
72.85,33999
72.86,33999
72.87,33999
72.88,34900
72.89,34900
72.9,34900
72.91,34900
72.92,34900
72.93,34900
72.94,34900
72.95,34900
72.96,34900
72.97,34900
72.98,36550
72.99,36550
73,36550
73.01,36550
73.02,36550
73.03,36550
73.04,36550
73.05,36550
73.06,36550
73.07,36550
73.08,37836
73.09,37836
73.1,37836
73.11,37836
73.12,37836
73.13,37836
73.14,37836
73.15,37836
73.16,37836
73.17,37836
73.18,38446
73.19,38446
73.2,38446
73.21,38446
73.22,38446
73.23,38446
73.24,38446
73.25,38446
73.26,38446
73.27,38446
73.28,38141
73.29,38141
73.3,38141
73.31,38141
73.32,38141
73.33,38141
73.34,38141
73.35,38141
73.36,38141
73.37,38141
73.38,38646
73.39,38646
73.4,38646
73.41,38646
73.42,38646
73.43,38646
73.44,38646
73.45,38646
73.46,38646
73.47,38646
73.48,41305
73.49,41305
73.5,41305
73.51,41305
73.52,41305
73.53,41305
73.54,41305
73.55,41305
73.56,41305
73.57,41305
73.58,41299
73.59,41299
73.6,41299
73.61,41299
73.62,41299
73.63,41299
73.64,41299
73.65,41299
73.66,41299
73.67,41299
73.68,40826
73.69,40826
73.7,40826
73.71,40826
73.72,40826
73.73,40826
73.74,40826
73.75,40826
73.76,40826
73.77,40826
73.78,40652
73.79,40652
73.8,40652
73.81,40652
73.82,40652
73.83,40652
73.84,40652
73.85,40652
73.86,40652
73.87,40652
73.88,40748
73.89,40748
73.9,40748
73.91,40748
73.92,40748
73.93,40748
73.94,40748
73.95,40748
73.96,40748
73.97,40748
73.98,41538
73.99,41538
74,41538
74.01,41538
74.02,41538
74.03,41538
74.04,41538
74.05,41538
74.06,41538
74.07,41538
74.08,41764
74.09,41764
74.1,41764
74.11,41764
74.12,41764
74.13,41764
74.14,41764
74.15,41764
74.16,41764
74.17,41764
74.18,39979
74.19,39979
74.2,39979
74.21,39979
74.22,39979
74.23,39979
74.24,39979
74.25,39979
74.26,39979
74.27,39979
74.28,36412
74.29,36412
74.3,36412
74.31,36412
74.32,36412
74.33,36412
74.34,36412
74.35,36412
74.36,36412
74.37,36412
74.38,28275
74.39,28275
74.4,28275
74.41,28275
74.42,28275
74.43,28275
74.44,28275
74.45,28275
74.46,28275
74.47,28275
74.48,28671
74.49,28671
74.5,28671
74.51,28671
74.52,28671
74.53,28671
74.54,28671
74.55,28671
74.56,28671
74.57,28671
74.58,30482
74.59,30482
74.6,30482
74.61,30482
74.62,30482
74.63,30482
74.64,30482
74.65,30482
74.66,30482
74.67,30482
74.68,31115
74.69,31115
74.7,31115
74.71,31115
74.72,31115
74.73,31115
74.74,31115
74.75,31115
74.76,31115
74.77,31115
74.78,31408
74.79,31408
74.8,31408
74.81,31408
74.82,31408
74.83,31408
74.84,31408
74.85,31408
74.86,31408
74.87,31408
74.88,32191
74.89,32191
74.9,32191
74.91,32191
74.92,32191
74.93,32191
74.94,32191
74.95,32191
74.96,32191
74.97,32191
74.98,31857
74.99,31857
75,31857
75.01,31857
75.02,31857
75.03,31857
75.04,31857
75.05,31857
75.06,31857
75.07,31857
75.08,31389
75.09,31389
75.1,31389
75.11,31389
75.12,31389
75.13,31389
75.14,31389
75.15,31389
75.16,31389
75.17,31389
75.18,30944
75.19,30944
75.2,30944
75.21,30944
75.22,30944
75.23,30944
75.24,30944
75.25,30944
75.26,30944
75.27,30944
75.28,30309
75.29,30309
75.3,30309
75.31,30309
75.32,30309
75.33,30309
75.34,30309
75.35,30309
75.36,30309
75.37,30309
75.38,29401
75.39,29401
75.4,29401
75.41,29401
75.42,29401
75.43,29401
75.44,29401
75.45,29401
75.46,29401
75.47,29401
75.48,28632
75.49,28632
75.5,28632
75.51,28632
75.52,28632
75.53,28632
75.54,28632
75.55,28632
75.56,28632
75.57,28632
75.58,28324
75.59,28324
75.6,28324
75.61,28324
75.62,28324
75.63,28324
75.64,28324
75.65,28324
75.66,28324
75.67,28324
75.68,27434
75.69,27434
75.7,27434
75.71,27434
75.72,27434
75.73,27434
75.74,27434
75.75,27434
75.76,27434
75.77,27434
75.78,27018
75.79,27018
75.8,27018
75.81,27018
75.82,27018
75.83,27018
75.84,27018
75.85,27018
75.86,27018
75.87,27018
75.88,26617
75.89,26617
75.9,26617
75.91,26617
75.92,26617
75.93,26617
75.94,26617
75.95,26617
75.96,26617
75.97,26617
75.98,26097
75.99,26097
76,26097
76.01,26097
76.02,26097
76.03,26097
76.04,26097
76.05,26097
76.06,26097
76.07,26097
76.08,25614
76.09,25614
76.1,25614
76.11,25614
76.12,25614
76.13,25614
76.14,25614
76.15,25614
76.16,25614
76.17,25614
76.18,25242
76.19,25242
76.2,25242
76.21,25242
76.22,25242
76.23,25242
76.24,25242
76.25,25242
76.26,25242
76.27,25242
76.28,25652
76.29,25652
76.3,25652
76.31,25652
76.32,25652
76.33,25652
76.34,25652
76.35,25652
76.36,25652
76.37,25652
76.38,25188
76.39,25188
76.4,25188
76.41,25188
76.42,25188
76.43,25188
76.44,25188
76.45,25188
76.46,25188
76.47,25188
76.48,24376
76.49,24376
76.5,24376
76.51,24376
76.52,24376
76.53,24376
76.54,24376
76.55,24376
76.56,24376
76.57,24376
76.58,24360
76.59,24360
76.6,24360
76.61,24360
76.62,24360
